pair_name,priority,category,example_id,audio_filename,question,options_text,answer_label,audio_prediction,noaudio_prediction,audio_parse_status,noaudio_parse_status,audio_raw_prediction,noaudio_raw_prediction,n_options,audio_is_correct,noaudio_is_correct
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,128132.mp3__0,128132.mp3,"What happens immediately after this event first appears: ""A dog makes a short, low-pitched moan inside a room.""?","A. An Alaskan Malamute moans with varying volume and sudden high-pitched tones like crying. | B. An Alaskan Malamute dog makes a long moan that starts high, dips to a lower tone, then rises again indoors. | C. This is the last event, no immediate event after. | D. An Alaskan Malamute dog moans, starting with a high pitch and then lowering to a deeper tone. | E. A dog moans in a low tone that sharply rises in the middle.",D,B,D,exact-label,exact-label,B,D,5,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,141529.mp3__3,141529.mp3,"What happens immediately after this event first appears: ""Someone utters a brief, disappointed sound in a quiet, shocked tone.""?","A. Someone blows softly into a microphone, creating an airy whoosh. | B. An alarm gradually increases in volume until it reaches a steady, repetitive tone. | C. A loud thunderclap strikes nearby, echoing and gradually fading out. | D. A calm rainstorm with soft, steady raindrops and gentle wind. | E. This is the last event, no immediate event after.",A,C,A,exact-label,exact-label,C,A,5,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,146075.mp3__1,146075.mp3,"What happens immediately after this event first appears: ""An animal snorts loudly nearby.""?","A. A lion roars loudly and repeatedly nearby. | B. This is the last event, no immediate event after. | C. An animal screams repeatedly nearby. | D. A pig grunts loudly and repeatedly outdoors. | E. A pig grunts repeatedly in the distance.",D,A,D,exact-label,exact-label,A,D,5,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,146406.mp3__4,146406.mp3,"What happens immediately after this event first appears: ""A bus stops on the street.""?","A. A man is making an announcement at a bus station. | B. A man repeatedly shushes. | C. Ambient public transport sounds are loud throughout. | D. The engine of a public transport vehicle is getting louder. | E. This is the last event, no immediate event after.",E,D,E,exact-label,exact-label,D,E,5,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,164620.mp3__4,164620.mp3,"What happens immediately after this event first appears: ""A person laughs inside a car.""?","A. Two people are talking inside a car. | B. Whistling sound of a vehicle passing by quickly. | C. The monotonous sound of a car engine. | D. Someone is speaking inside a car. | E. This is the last event, no immediate event after.",E,A,E,exact-label,exact-label,A,E,5,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,165067.mp3__4,165067.mp3,"What happens immediately after this event first appears: ""Two people are talking in a town square, and one of them laughs at the end.""?","A. Water splashes loudly and continuously in a town square. | B. Motors of cars and motorcycles humming in a town square. | C. This is the last event, no immediate event after. | D. Children yell and talk happily in a town square. | E. People are talking quietly in the background and are not understandable.",C,A,C,exact-label,exact-label,A,C,5,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,100489.mp3__2,100489.mp3,"What happens immediately after this event first appears: ""A scratching noise.""?","A. Low-pitched engine running. | B. A bell rings repeatedly in the background. | C. This is the last event, no immediate event after. | D. A whistling sound is heard in the background.",D,A,D,exact-label,exact-label,A,D,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,102409.mp3__3,102409.mp3,"What happens immediately after this event first appears: ""A ferry wobbling on water with waves hitting it.""?","A. People are speaking loudly in a crowd. | B. This is the last event, no immediate event after. | C. People boarding a boat. | D. Multiple bicycles clicking.",B,C,B,exact-label,exact-label,C,B,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,102411.mp3__3,102411.mp3,"What happens immediately after this event first appears: ""A child cries.""?","A. This is the last event, no immediate event after. | B. Background chatter from a crowd on a ferry. | C. A ferry boat motor is running. | D. Subtle waves sound overlaid by engine noise.",A,B,A,exact-label,exact-label,B,A,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,103538.mp3__3,103538.mp3,"What happens immediately after this event first appears: ""Birds chirp simultaneously in public.""?","A. Insects are sounding continually. | B. Birds chirp briefly. | C. This is the last event, no immediate event after. | D. An airplane is descending.",C,B,C,exact-label,exact-label,B,C,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,113146.mp3__3,113146.mp3,"What happens immediately after this event first appears: ""Loud splashing water echoing from a toilet.""?","A. Running water echoing in the distance. | B. 1oud metallic thumping sounds. | C. Wind blows loudly indoors. | D. This is the last event, no immediate event after.",D,B,D,exact-label,exact-label,B,D,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,113325.mp3__3,113325.mp3,"What happens immediately after this event first appears: ""A car passes by.""?","A. A man is mumbling. | B. A vehicle accelerates. | C. This is the last event, no immediate event after. | D. Strong, vibrant, low-frequency white noise.",C,A,C,exact-label,exact-label,A,C,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,113352.mp3__3,113352.mp3,"What happens immediately after this event first appears: ""A loud motorbike engine running on the street.""?","A. Cars rushing by repeatedly on a busy street. | B. This is the last event, no immediate event after. | C. Cars rapidly passing by on a busy street. | D. Continuous loud noise of a busy street.",B,A,B,exact-label,exact-label,A,B,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,116769.mp3__3,116769.mp3,"What happens immediately after this event first appears: ""Quiet and slow clapping.""?","A. Slow and irregular clapping. | B. Irregular clapping with breaks in between. | C. Only a few people are clapping quickly. | D. This is the last event, no immediate event after.",D,A,D,exact-label,exact-label,A,D,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,118636.mp3__3,118636.mp3,"What happens immediately after this event first appears: ""A person is speaking indistinctly.""?","A. This is the last event, no immediate event after. | B. A music is playing loudly in a crowded mall. | C. A concert with singing and acoustic guitar is playing in the distance. | D. A machine hums loudly.",A,C,A,exact-label,exact-label,C,A,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,124982.mp3__0,124982.mp3,"What happens immediately after this event first appears: ""Typing on plastic keyboard buttons accompanied by beeping sounds for each press.""?","A. The motor of an ATM runs while it counts money. | B. A barcode scanner or cashier machine beeps. | C. This is the last event, no immediate event after. | D. Pressing a plastic button on a cashier machine, which beeps when pressed.",D,B,D,exact-label,exact-label,B,D,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,124982.mp3__3,124982.mp3,"What happens immediately after this event first appears: ""The motor of an ATM runs while it counts money.""?","A. A barcode scanner or cashier machine beeps. | B. This is the last event, no immediate event after. | C. Pressing a plastic button on a cashier machine, which beeps when pressed. | D. Typing on plastic keyboard buttons accompanied by beeping sounds for each press.",B,A,B,exact-label,exact-label,A,B,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,132385.mp3__3,132385.mp3,"What happens immediately after this event first appears: ""A small motorized machine is turning off.""?","A. A small motorized machine is cutting something. | B. A small motorized machine is scratching or cutting something. | C. This is the last event, no immediate event after. | D. A small motor runs continuously after being turned on.",C,B,C,exact-label,exact-label,B,C,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,134070.mp3__3,134070.mp3,"What happens immediately after this event first appears: ""Wind chimes tinkle once, producing soft and light metallic sounds.""?","A. Wind chimes tinkle twice, making soft and light metallic sounds. | B. This is the last event, no immediate event after. | C. Wind chimes tinkle softly, creating light metallic sounds in a quiet environment. | D. Wind chimes start with a loud, clear tinkling sound and slowly quiet down, producing irregular and rhythmic tones in a quiet environment.",B,C,B,exact-label,exact-label,C,B,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,136424.mp3__2,136424.mp3,"What happens immediately after this event first appears: ""A woman is yelling.""?","A. A woman is speaking. | B. An alarm beeps repeatedly. | C. This is the last event, no immediate event after. | D. A woman is talking.",A,B,A,exact-label,exact-label,B,A,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,137010.mp3__3,137010.mp3,"What happens immediately after this event first appears: ""A person is dialing a phone.""?","A. This is the last event, no immediate event after. | B. A woman is making an announcement. | C. A train is passing by. | D. A train squeaks.",A,B,A,exact-label,exact-label,B,A,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,153543.mp3__2,153543.mp3,"What happens immediately after this event first appears: ""A metallic screeching sound is heard softly in the distance.""?","A. Motor vehicles pass by in the distance, producing a low rumbling sound. | B. Motor vehicles drive past, producing a loud rumbling sound that slowly fades away. | C. This is the last event, no immediate event after. | D. Motor vehicles rumble as they approach, gradually becoming louder.",D,B,D,exact-label,exact-label,B,D,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,157594.mp3__3,157594.mp3,"What happens immediately after this event first appears: ""A buchfink or chaffinch bird singing.""?","A. A house sparrow is singing. | B. This is the last event, no immediate event after. | C. Various birds singing. | D. A dove coos.",B,A,B,exact-label,exact-label,A,B,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,159346.mp3__3,159346.mp3,"What happens immediately after this event first appears: ""A whirring sound slowly diminishes as a vacuum cleaner is turned off.""?","A. A high-pitched mechanical whirring from a vacuum cleaner motor. | B. This is the last event, no immediate event after. | C. A deep humming sound of air passing through a vacuum cleaner. | D. An irregular high-pitched, piercing whistle from a vacuum cleaner suction.",B,A,B,exact-label,exact-label,A,B,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,159437.mp3__2,159437.mp3,"What happens immediately after this event first appears: ""An engine is roaring.""?","A. An engine is roaring and fading out. | B. This is the last event, no immediate event after. | C. A motorbike approaches and then fades away into the distance. | D. An engine is running on idle.",A,C,A,exact-label,exact-label,C,A,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,160551.mp3__3,160551.mp3,"What happens immediately after this event first appears: ""The bending sounds of large metal sheets.""?","A. Thunder rumbles. | B. This is the last event, no immediate event after. | C. Rain sounds. | D. The siren sounds are approaching.",B,A,B,exact-label,exact-label,A,B,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,161129.mp3__3,161129.mp3,"What happens immediately after this event first appears: ""An electric drill rotating at a slow speed.""?","A. An electric drill rotating at normal speed. | B. This is the last event, no immediate event after. | C. An electric drill accelerating. | D. An electric drill rotates at high speed.",B,A,B,exact-label,exact-label,A,B,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,161491.mp3__3,161491.mp3,"What happens immediately after this event first appears: ""People reacting to thunder with laughter, clapping, and talking in the background.""?","A. This is the last event, no immediate event after. | B. Loud thunder strikes the ground nearby. | C. Thunder rumbles in the background, slowly fading. | D. A person screams loudly in the distance.",A,B,A,exact-label,exact-label,B,A,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,161878.mp3__0,161878.mp3,"What happens immediately after this event first appears: ""Heavy engine noise.""?","A. Heavy machinery slows down. | B. Heavy machinery is passing by. | C. This is the last event, no immediate event after. | D. Heavy machinery spooling up.",D,B,D,exact-label,exact-label,B,D,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,161878.mp3__3,161878.mp3,"What happens immediately after this event first appears: ""Heavy machinery slows down.""?","A. Heavy machinery is passing by. | B. Heavy machinery spooling up. | C. Heavy engine noise. | D. This is the last event, no immediate event after.",D,A,D,exact-label,exact-label,A,D,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,163068.mp3__3,163068.mp3,"What happens immediately after this event first appears: ""A car horn honks continuously.""?","A. Gunshots and sounds of a person in pain. | B. Glass breaking while a person breathes hectically. | C. A person making hurtful sounds. | D. This is the last event, no immediate event after.",D,A,D,exact-label,exact-label,A,D,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,163601.mp3__3,163601.mp3,"What happens immediately after this event first appears: ""A drum roll gradually fading away.""?","A. This is the last event, no immediate event after. | B. Periodic laughter is heard. | C. A synthesizer is playing. | D. A button is pressed in silence.",A,D,A,exact-label,exact-label,D,A,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,167299.mp3__3,167299.mp3,"What happens immediately after this event first appears: ""A bell chimes in the distance.""?","A. People talking in the distance. | B. This is the last event, no immediate event after. | C. Piano playing a sad melody. | D. Mushy footsteps on soft ground.",B,A,B,exact-label,exact-label,A,B,4,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,103192.mp3__2,103192.mp3,"What happens immediately after this event first appears: ""A ship's horn sounds repeatedly in the distance.""?","A. This is the last event, no immediate event after. | B. A loud musical horn playing indoors. | C. People are talking in the background.",A,C,A,exact-label,exact-label,C,A,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,105289.mp3__2,105289.mp3,"What happens immediately after this event first appears: ""Vehicle engine gradually increases in volume and then fades away.""?","A. An ambulance is approaching from a distance, beeping repeatedly as it passes by. | B. This is the last event, no immediate event after. | C. A heavy truck horn honks loudly and repeatedly.",B,A,B,exact-label,exact-label,A,B,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,106013.mp3__2,106013.mp3,"What happens immediately after this event first appears: ""Motor turning off.""?","A. An engine is starting up. | B. This is the last event, no immediate event after. | C. An engine is running.",B,C,B,exact-label,exact-label,C,B,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,113344.mp3__1,113344.mp3,"What happens immediately after this event first appears: ""An unclear radio message is heard in the distance.""?","A. This is the last event, no immediate event after. | B. An engine is running nearby. | C. A loud beeping sound is heard in the distance.",C,B,C,exact-label,exact-label,B,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,113351.mp3__2,113351.mp3,"What happens immediately after this event first appears: ""Very faint, muffled footsteps on heels walking outside.""?","A. Footsteps on heels walking outside loudly and clearly. | B. This is the last event, no immediate event after. | C. Engines of passing vehicles are muffled in the background.",B,C,B,exact-label,exact-label,C,B,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,113355.mp3__2,113355.mp3,"What happens immediately after this event first appears: ""A truck passes by with a roaring engine.""?","A. Traffic gradually gets louder on the street. | B. Multiple cars driving on a street in the distance. | C. This is the last event, no immediate event after.",C,A,C,exact-label,exact-label,A,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,120777.mp3__2,120777.mp3,"What happens immediately after this event first appears: ""A high-pitched sound of train wheels braking on tracks.""?","A. This is the last event, no immediate event after. | B. A train horn honks. | C. A slow train is passing by.",A,B,A,exact-label,exact-label,B,A,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,127303.mp3__2,127303.mp3,"What happens immediately after this event first appears: ""A dog barks outdoors.""?","A. A dog barks and sniffs someone outdoors. | B. This is the last event, no immediate event after. | C. Man and woman talking with a dog barking in the background.",B,A,B,exact-label,exact-label,A,B,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,127345.mp3__2,127345.mp3,"What happens immediately after this event first appears: ""A person screaming in the distance.""?","A. This is the last event, no immediate event after. | B. Whirring engine of a truck in low gear. | C. An engine hums constantly nearby.",A,B,A,exact-label,exact-label,B,A,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,127704.mp3__2,127704.mp3,"What happens immediately after this event first appears: ""High-pitched lasers shooting.""?","A. This is the last event, no immediate event after. | B. Heavy background noise. | C. Horn-like sound blaring.",A,C,A,exact-label,exact-label,C,A,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,127989.mp3__2,127989.mp3,"What happens immediately after this event first appears: ""A goose is honking.""?","A. This is the last event, no immediate event after. | B. A pig grunts. | C. A pig squeals.",A,B,A,exact-label,exact-label,B,A,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,128893.mp3__2,128893.mp3,"What happens immediately after this event first appears: ""Continuous repetitive gargling sounds.""?","A. A short sneeze and cough indoors. | B. A short sneeze. | C. This is the last event, no immediate event after.",C,A,C,exact-label,exact-label,A,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,131197.mp3__2,131197.mp3,"What happens immediately after this event first appears: ""A phone rings continuously throughout.""?","A. This is the last event, no immediate event after. | B. A short dull knock similar to a door closing. | C. A woman is speaking.",A,B,A,exact-label,exact-label,B,A,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,135839.mp3__2,135839.mp3,"What happens immediately after this event first appears: ""The sound of a mechanical instrument being pulled inside a vehicle.""?","A. An old motor powers a working vehicle. | B. A sawmill operating. | C. This is the last event, no immediate event after.",C,A,C,exact-label,exact-label,A,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,140845.mp3__2,140845.mp3,"What happens immediately after this event first appears: ""A woman is speaking.""?","A. Mechanical vibrations from a heavy machine. | B. Indistinct voices are heard in the background. | C. This is the last event, no immediate event after.",C,B,C,exact-label,exact-label,B,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,141415.mp3__2,141415.mp3,"What happens immediately after this event first appears: ""Drums fading away.""?","A. This is the last event, no immediate event after. | B. Rackets click rhythmically. | C. Drums gradually get louder.",A,B,A,exact-label,exact-label,B,A,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,143225.mp3__2,143225.mp3,"What happens immediately after this event first appears: ""Someone clearing their throat indoors.""?","A. This is the last event, no immediate event after. | B. A baby is trying to talk. | C. A person coughing indoors.",A,C,A,exact-label,exact-label,C,A,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,143930.mp3__2,143930.mp3,"What happens immediately after this event first appears: ""Rhythmic pedaling sounds from an indoor bike.""?","A. A loud rustling sound of someone moving indoors. | B. A sharp, high-pitched beep sounds after a button is pressed. | C. This is the last event, no immediate event after.",C,B,C,exact-label,exact-label,B,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,145550.mp3__2,145550.mp3,"What happens immediately after this event first appears: ""A vehicle passes by loudly and very close.""?","A. A large group of vehicles creates loud traffic noise outdoors. | B. A muffled sound of birds in the distance. | C. This is the last event, no immediate event after.",C,A,C,exact-label,exact-label,A,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,145553.mp3__1,145553.mp3,"What happens immediately after this event first appears: ""Hammering noise from construction mixed with road traffic sounds in the background.""?","A. Road traffic near construction. | B. This is the last event, no immediate event after. | C. A disc tray is being emptied while street noises are heard in the background.",C,A,C,exact-label,exact-label,A,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,147764.mp3__2,147764.mp3,"What happens immediately after this event first appears: ""A drill is laying down on the floor.""?","A. This is the last event, no immediate event after. | B. A drill is operating. | C. Very quiet speech in the background.",A,B,A,exact-label,exact-label,B,A,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,149293.mp3__2,149293.mp3,"What happens immediately after this event first appears: ""A loud, aggressive chainsaw cutting through wood with a rough and intense tone.""?","A. An ambient engine sound gradually fades into near silence. | B. This is the last event, no immediate event after. | C. A chainsaw cuts through wood with a low, steady buzzing sound.",B,A,B,exact-label,exact-label,A,B,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,151807.mp3__2,151807.mp3,"What happens immediately after this event first appears: ""A train passing by.""?","A. High-pitched warning bells ring in a rhythmic pattern. | B. This is the last event, no immediate event after. | C. A high-pitched voice is speaking over a speaker.",B,A,B,exact-label,exact-label,A,B,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,156.mp3__2,156.mp3,"What happens immediately after this event first appears: ""A woman is speaking in a child-friendly tone.""?","A. Small children laughing in the background. | B. This is the last event, no immediate event after. | C. A small child laughs nearby.",B,C,B,exact-label,exact-label,C,B,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,157565.mp3__2,157565.mp3,"What happens immediately after this event first appears: ""String instruments play a slow melody indoors.""?","A. A slow piano melody is being played. | B. A piano plays a slowing melody with added accompaniment. | C. This is the last event, no immediate event after.",C,B,C,exact-label,exact-label,B,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,160041.mp3__2,160041.mp3,"What happens immediately after this event first appears: ""Footsteps on gravel.""?","A. People are talking with each other. | B. A child is talking loudly. | C. This is the last event, no immediate event after.",C,A,C,exact-label,exact-label,A,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,160157.mp3__2,160157.mp3,"What happens immediately after this event first appears: ""A car passes loudly, then fades away.""?","A. Thunder rumbles loudly in a muffled manner. | B. This is the last event, no immediate event after. | C. Crickets chirping quietly in a periodic pattern outside.",B,A,B,exact-label,exact-label,A,B,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,167370.mp3__2,167370.mp3,"What happens immediately after this event first appears: ""Birds chirp lively in the harbor.""?","A. The low rumble of a motorboat engine starting. | B. Several people are speaking softly in the harbor. | C. This is the last event, no immediate event after.",C,B,C,exact-label,exact-label,B,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,167665.mp3__2,167665.mp3,"What happens immediately after this event first appears: ""A train is moving into the distance.""?","A. A train is passing by. | B. A train is approaching. | C. This is the last event, no immediate event after.",C,B,C,exact-label,exact-label,B,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,168306.mp3__1,168306.mp3,"What happens immediately after this event first appears: ""Non-rhythmic footsteps on wood.""?","A. Rhythmic footsteps on wood. | B. This is the last event, no immediate event after. | C. A wooden door is closing.",A,C,A,exact-label,exact-label,C,A,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,168585.mp3__1,168585.mp3,"What happens immediately after this event first appears: ""Fire alarm sounding like a bell.""?","A. This is the last event, no immediate event after. | B. A fire alarm sounds like a bell. | C. A female voice announces an alarm.",B,C,B,exact-label,exact-label,C,B,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,169102.mp3__1,169102.mp3,"What happens immediately after this event first appears: ""A sharp whistle sounds continuously outdoors.""?","A. This is the last event, no immediate event after. | B. Continuous traffic noise from passing vehicles outdoors. | C. A sharp, short whistle sounds outdoors.",C,B,C,exact-label,exact-label,B,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,169102.mp3__2,169102.mp3,"What happens immediately after this event first appears: ""A sharp, short whistle sounds outdoors.""?","A. Continuous traffic noise from passing vehicles outdoors. | B. A sharp whistle sounds continuously outdoors. | C. This is the last event, no immediate event after.",C,A,C,exact-label,exact-label,A,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,17208.mp3__2,17208.mp3,"What happens immediately after this event first appears: ""Train moving away from a station.""?","A. This is the last event, no immediate event after. | B. A train is approaching a station. | C. A train passes by a station without stopping.",A,C,A,exact-label,exact-label,C,A,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,173978.mp3__2,173978.mp3,"What happens immediately after this event first appears: ""A muffled human voice is heard briefly nearby.""?","A. This is the last event, no immediate event after. | B. Background noise playing monotonously. | C. A ship honks its foghorn loudly with a deep tone from far away.",A,C,A,exact-label,exact-label,C,A,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,174040.mp3__2,174040.mp3,"What happens immediately after this event first appears: ""The noise gradually gets quieter as the train passes by.""?","A. A train runs along the tracks, making a steady noise. | B. A train is approaching with a steady sound. | C. This is the last event, no immediate event after.",C,A,C,exact-label,exact-label,A,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,176020.mp3__2,176020.mp3,"What happens immediately after this event first appears: ""Soft sounds of walking in a jungle environment.""?","A. Recorder noise throughout. | B. Birds singing continuously in the distance outdoors. | C. This is the last event, no immediate event after.",C,B,C,exact-label,exact-label,B,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,176096.mp3__2,176096.mp3,"What happens immediately after this event first appears: ""A train honks loudly nearby.""?","A. Children talking animatedly in the far distance. | B. A train is rolling by slowly. | C. This is the last event, no immediate event after.",C,A,C,exact-label,exact-label,A,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,101847.mp3__1,101847.mp3,"What happens immediately after this event first appears: ""Two people are speaking in Spanish, one close to the microphone and the other in the background.""?","A. This is the last event, no immediate event after. | B. Multiple people are speaking.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,106836.mp3__1,106836.mp3,"What happens immediately after this event first appears: ""A stop request button beeps inside an urban bus.""?","A. An urban bus engine runs. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,108751.mp3__1,108751.mp3,"What happens immediately after this event first appears: ""Air valves open with a loud hiss.""?","A. A motor hums loudly in a steady pattern. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,108811.mp3__1,108811.mp3,"What happens immediately after this event first appears: ""A low-pitched, soft, and continuous sawing sound nearby.""?","A. Incessant wind gushing with a strong whooshing noise. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,110317.mp3__1,110317.mp3,"What happens immediately after this event first appears: ""Beeping sound indicating the start of a recording.""?","A. Repeated brass fanfare phrases with noticeable pauses and a faint beeping sound between segments. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,111171.mp3__1,111171.mp3,"What happens immediately after this event first appears: ""An object clatters loudly.""?","A. This is the last event, no immediate event after. | B. A bus engine hums.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,111178.mp3__1,111178.mp3,"What happens immediately after this event first appears: ""An automated announcement is made by a woman’s voice.""?","A. A bus engine runs continuously. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,114463.mp3__1,114463.mp3,"What happens immediately after this event first appears: ""A group of people walking and speaking.""?","A. A railroad bell rings with a constant metallic sound. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
